Unnamed: 0,csa_code_origin,csa_code_dest,CarrID,yearq,Segid,seg_entry_tplus1,Dist,Dist_sq,pop_origin,pop_dest,ln2002pssgrdens,seg_entry_t,nonstop_comps,orig_share,dest_share,any_origin,any_dest,scheduled_flights,fstseats,busseats,ecoseats,scheduled_aircraft_max_take_off_weight,scheduled_aircraft_hold_volume,scheduled_aircraft_range_stat_miles,capacity_t,capacity_tplus1
8021,13,40,5,15,669,0,1.009889594,1.019876991,7927060,820051,10.30931926,1,3,0.069375162,0.000315819,1,1,0,0,0,0,0,0,0,0,0
8041,13,42,1,15,671,0,0.860024983,0.739642971,7927060,1265707,11.80642309,1,5,0.083019523,0.019397184,1,1,0,0,0,0,0,0,0,0,0
8043,13,42,3,15,671,1,0.860024983,0.739642971,7927060,1265707,11.80642309,0,5,0.019764423,0.167180043,1,1,0,0,0,0,0,0,0,0,0
8048,13,42,8,15,671,0,0.860024983,0.739642971,7927060,1265707,11.80642309,1,5,0.233404007,0.070940549,1,1,0,0,0,0,0,0,0,0,0
8071,13,44,7,15,673,0,0.119257546,0.014222362,7927060,5880912,12.36179352,1,4,0.05333919,0.036119232,1,1,0,0,0,0,0,0,0,0,0
8077,13,45,1,15,674,0,1.976075772,3.904875457,7927060,4046571,12.88566842,1,8,0.083019523,0.034270858,1,1,0,0,0,0,0,0,0,0,0
8084,13,45,8,15,674,0,1.976075772,3.904875457,7927060,4046571,12.88566842,1,8,0.233404007,0.07951904,1,1,0,0,0,0,0,0,0,0,0
8095,13,46,7,15,675,0,0.204043188,0.041633622,7927060,2361482,12.8190667,1,3,0.05333919,0.034927524,1,1,0,0,0,0,0,0,0,0,0
8100,13,46,12,15,675,0,0.204043188,0.041633622,7927060,2361482,12.8190667,1,3,0.221818532,0.137689278,1,1,0,0,0,0,0,0,0,0,0
8105,13,47,5,15,676,1,0.227107357,0.051577752,7927060,998979,12.38505948,0,6,0.069375162,0.102795955,1,1,0,0,0,0,0,0,0,0,0
8134,13,49,10,15,678,0,0.893182751,0.797775426,7927060,565956,10.51959169,1,5,0.174021888,0.000317741,1,1,0,0,0,0,0,0,0,0,0
8141,13,50,5,15,679,1,2.266666982,5.137779208,7927060,2947222,11.77790937,0,8,0.069375162,0.078606178,1,1,0,0,0,0,0,0,0,0,0
8144,13,50,8,15,679,0,2.266666982,5.137779208,7927060,2947222,11.77790937,1,8,0.233404007,0.112067618,1,1,0,0,0,0,0,0,0,0,0
8149,13,51,1,15,680,0,1.379649105,1.903431652,7927060,1932720,10.76068624,1,7,0.083019523,0.19430921,1,1,0,0,0,0,0,0,0,0,0
8152,13,51,4,15,680,1,1.379649105,1.903431652,7927060,1932720,10.76068624,0,7,0.023307874,0.121743842,1,1,0,0,0,0,0,0,0,0,0
8192,13,54,8,15,683,1,1.556484328,2.422643463,7927060,,11.51116391,0,4,0.233404007,0.051771032,1,1,0,0,0,0,0,0,0,0,0
8204,13,55,8,15,684,1,1.847380996,3.412816546,7927060,1072748,11.71036549,0,9,0.233404007,0.244952631,1,1,0,0,0,0,0,0,0,0,0
8206,13,55,10,15,684,0,1.847380996,3.412816546,7927060,1072748,11.71036549,1,9,0.174021888,0.031371762,1,1,0,0,0,0,0,0,0,0,0
8230,13,57,10,15,686,1,0.71758323,0.514925692,7927060,2791682,13.27142973,0,7,0.174021888,0.015323958,1,1,0,0,0,0,0,0,0,0,0
8236,13,58,4,15,687,0,0.815721436,0.665401461,7927060,2684639,12.88233813,1,7,0.023307874,0.067461411,1,1,0,0,0,0,0,0,0,0,0
8252,13,59,8,15,688,0,1.048193396,1.098709395,7927060,892635,7.915348169,1,1,0.233404007,0.428524982,1,1,0,0,0,0,0,0,0,0,0
8262,13,60,6,15,689,0,1.951642471,3.808908336,7927060,975476,9.11482017,1,4,0.017884908,0.017651157,1,1,0,0,0,0,0,0,0,0,0
8264,13,60,8,15,689,1,1.951642471,3.808908336,7927060,975476,9.11482017,0,4,0.233404007,0.293031735,1,1,0,0,0,0,0,0,0,0,0
8266,13,60,10,15,689,1,1.951642471,3.808908336,7927060,975476,9.11482017,0,4,0.174021888,0.007576105,1,1,0,0,0,0,0,0,0,0,0
8268,13,60,12,15,689,1,1.951642471,3.808908336,7927060,975476,9.11482017,0,4,0.221818532,0.333081631,1,1,0,0,0,0,0,0,0,0,0
8273,14,15,5,15,690,1,0.431634597,0.186308425,2106336,1583869,11.65326985,0,3,0.020347681,0.016236079,1,1,0,0,0,0,0,0,0,0,0
8329,14,20,1,15,695,1,0.090985585,0.008278377,2106336,4484542,11.84381788,0,2,0.000235069,0.033016314,1,1,0,0,0,0,0,0,0,0,0
8334,14,20,6,15,695,0,0.090985585,0.008278377,2106336,4484542,11.84381788,1,2,0.019337988,0.019804366,1,1,0,0,0,0,0,0,0,0,0
8340,14,20,12,15,695,1,0.090985585,0.008278377,2106336,4484542,11.84381788,0,2,0.126027047,0.040169575,1,1,0,0,0,0,0,0,0,0,12
8369,14,23,5,15,698,0,1.08228841,1.171348202,2106336,4201036,11.86227162,1,2,0.020347681,0.124659824,1,1,2,0,0,50,21,9,1529,2,0
8418,14,27,6,15,702,0,0.258858821,0.067007889,2106336,1671898,10.79607968,1,2,0.019337988,0.022240921,1,1,0,0,0,0,0,0,0,0,0
8428,14,28,4,15,703,1,0.754986273,0.570004273,2106336,1279132,6.023447593,0,1,0.329721577,0.044266215,1,1,0,0,0,0,0,0,0,0,3
8431,14,28,7,15,703,1,0.754986273,0.570004273,2106336,1279132,6.023447593,0,1,0.027605639,0.034040458,1,1,0,0,0,0,0,0,0,0,3
8441,14,29,5,15,704,1,1.821180458,3.316698261,2106336,1778129,12.18995851,0,5,0.020347681,0.056953611,1,1,0,0,0,0,0,0,0,0,2
8453,14,30,5,15,705,1,0.691510353,0.478186568,2106336,1984954,11.01244613,0,3,0.020347681,0.053190716,1,1,0,0,0,0,0,0,0,0,0
8525,14,36,5,15,711,0,0.919134243,0.844807757,2106336,987535,10.03793103,1,2,0.020347681,0.082311781,1,1,2,0,0,50,23,14,2307,2,0
8576,14,40,8,15,715,0,0.727252269,0.528895863,2106336,820051,6.342121419,1,0,0.461668739,0.401784098,1,1,0,0,0,0,0,0,0,0,0
8595,14,42,3,15,717,1,1.023866798,1.04830322,2106336,1265707,9.429475902,0,1,0,0.167180043,0,1,0,0,0,0,0,0,0,0,3
8652,14,46,12,15,721,0,0.107073408,0.011464715,2106336,2361482,9.090768237,1,0,0.126027047,0.137689278,1,1,0,0,0,0,0,0,0,0,0
8672,14,48,8,15,723,0,1.982543478,3.930478643,2106336,402383,5.332718793,1,1,0.461668739,0.133252443,1,1,0,0,0,0,0,0,0,0,0
8692,14,50,4,15,725,1,2.016869217,4.067761437,2106336,2947222,6.854354502,0,1,0.329721577,0.057274396,1,1,0,0,0,0,0,0,0,0,0
8693,14,50,5,15,725,1,2.016869217,4.067761437,2106336,2947222,6.854354502,0,1,0.020347681,0.078606178,1,1,0,0,0,0,0,0,0,0,0
8726,14,53,2,15,728,0,2.015009496,4.060263268,2106336,3259945,4.709530201,1,2,0,0.374451082,0,1,3,18,0,132,71,45,3368,3,0
8731,14,53,7,15,728,0,2.015009496,4.060263268,2106336,3259945,4.709530201,1,2,0.027605639,0.069202139,1,1,3,18,0,132,71,45,3368,3,0
8814,14,60,6,15,735,1,1.722717184,2.967754497,2106336,975476,7.006695227,0,2,0.019337988,0.017651157,1,1,0,0,0,0,0,0,0,0,0
8818,14,60,10,15,735,1,1.722717184,2.967754497,2106336,975476,7.006695227,0,2,0.015056259,0.007576105,1,1,0,0,0,0,0,0,0,0,2
8820,14,60,12,15,735,0,1.722717184,2.967754497,2106336,975476,7.006695227,1,2,0.126027047,0.333081631,1,1,0,0,0,0,0,0,0,0,0
8836,15,17,4,15,737,0,0.335478494,0.11254582,1583869,2122711,11.15494968,1,4,0.000145211,3.50E-05,1,1,4,0,0,50,23,14,2307,4,0
8839,15,17,7,15,737,0,0.335478494,0.11254582,1583869,2122711,11.15494968,1,4,0.02532722,2.90E-05,1,1,4,0,0,50,23,14,2307,4,0
8846,15,18,2,15,738,0,0.934849051,0.873942748,1583869,5999411,12.33606528,1,6,0,0.004764505,0,1,2,16,0,120,64,35,3060,2,0
8908,15,23,4,15,743,1,0.650992075,0.423790681,1583869,4201036,13.10433382,0,6,0.000145211,0.062367561,1,1,0,0,0,0,0,0,0,0,0
8909,15,23,5,15,743,0,0.650992075,0.423790681,1583869,4201036,13.10433382,1,6,0.016102763,0.124659824,1,1,0,0,0,0,0,0,0,0,0
8941,15,26,1,15,746,0,0.913751792,0.834942338,1583869,5484883,11.85908633,1,4,0.018387693,0.027511681,1,1,0,0,0,0,0,0,0,0,0
9061,15,36,1,15,756,1,0.652087682,0.425218345,1583869,987535,12.00129073,0,5,0.018387693,0.164498655,1,1,0,0,0,0,0,0,0,0,0
9065,15,36,5,15,756,1,0.652087682,0.425218345,1583869,987535,12.00129073,0,5,0.016102763,0.082311781,1,1,0,0,0,0,0,0,0,0,0
9104,15,39,8,15,759,1,0.939399672,0.882471744,1583869,1174737,6.29710932,0,1,0.283205487,0.404070303,1,1,0,0,0,0,0,0,0,0,0
9107,15,39,11,15,759,0,0.939399672,0.882471744,1583869,1174737,6.29710932,1,1,0.629138472,0.000472863,1,1,0,0,0,0,0,0,0,0,0
9127,15,41,7,15,761,0,0.288687313,0.083340365,1583869,1672386,11.94173594,1,4,0.02532722,0.064608052,1,1,0,0,0,0,0,0,0,0,0
9174,15,45,6,15,765,1,1.772122781,3.140419152,1583869,4046571,11.08420197,0,4,0,0.359260717,0,1,0,0,0,0,0,0,0,0,0
9196,15,47,4,15,767,0,0.129012812,0.016644306,1583869,998979,12.40115,1,4,0.000145211,0.031703042,1,1,0,0,0,0,0,0,0,0,0
9286,15,54,10,15,774,0,1.474032102,2.172770638,1583869,,11.26788134,1,2,0.017868068,0.032163951,1,1,0,0,0,0,0,0,0,0,0
9311,15,56,11,15,776,1,2.237191208,5.005024502,1583869,2050618,0,0,0,0.629138472,0,1,0,0,0,0,0,0,0,0,0,0
9328,15,58,4,15,778,1,0.509963987,0.260063268,1583869,2684639,12.55013387,0,3,0.000145211,0.067461411,1,1,0,0,0,0,0,0,0,0,0
9359,15,60,11,15,780,0,1.732693847,3.002227968,1583869,975476,2.63905733,1,1,0.629138472,0.001057568,1,1,0,0,0,0,0,0,0,0,0
9364,16,17,4,15,781,0,0.115859691,0.013423468,1737170,2122711,12.20563255,1,1,0.03438409,3.50E-05,1,1,4,4,0,71.5,34,19.25,2183.25,4,0
9370,16,17,10,15,781,0,0.115859691,0.013423468,1737170,2122711,12.20563255,1,1,0.043132276,0.006708787,1,1,0,0,0,0,0,0,0,0,0
9376,16,18,4,15,782,1,0.925671239,0.856867243,1737170,5999411,11.70733204,0,2,0.03438409,0.012489386,1,1,0,0,0,0,0,0,0,0,0
9389,16,19,5,15,783,0,1.163846692,1.354539123,1737170,2399620,10.9304069,1,1,0.076650939,0.029092134,1,1,0,0,0,0,0,0,0,0,0
9408,16,20,12,15,784,1,0.167458921,0.02804249,1737170,4484542,11.72307293,0,1,0.249646043,0.040169575,1,1,0,0,0,0,0,0,0,0,0
9423,16,22,3,15,786,1,0.471468573,0.222282615,1737170,18825633,11.78588722,0,7,0,0.163556468,0,1,0,0,0,0,0,0,0,0,12
9473,16,26,5,15,790,1,0.987860367,0.975868104,1737170,5484883,11.50238006,0,5,0.076650939,0.013946756,1,1,0,0,0,0,0,0,0,0,1
9480,16,26,12,15,790,1,0.987860367,0.975868104,1737170,5484883,11.50238006,0,5,0.249646043,0.191726864,1,1,0,0,0,0,0,0,0,0,0
9500,16,28,8,15,792,0,0.66010946,0.435744499,1737170,1279132,7.122059882,1,1,0.416388196,0.256970619,1,1,0,0,0,0,0,0,0,0,0
9528,16,30,12,15,794,0,0.631423787,0.398695999,1737170,1984954,7.321188557,1,0,0.249646043,0.391356833,1,1,0,0,0,0,0,0,0,0,0
9539,16,31,11,15,795,0,0.79646483,0.634356226,1737170,1999994,11.79657693,1,3,0.021544146,0.080456576,1,1,0,0,0,0,0,0,0,0,0
9584,16,35,8,15,799,1,0.634550724,0.402654622,1737170,3167666,11.65691325,0,3,0.416388196,0.181957529,1,1,0,0,0,0,0,0,0,0,0
9592,16,36,4,15,800,1,0.808022618,0.652900551,1737170,987535,6.169610732,0,0,0.03438409,0.135554876,1,1,0,0,0,0,0,0,0,0,0
9632,16,39,8,15,803,1,0.864362562,0.747122639,1737170,1174737,4.510859507,0,0,0.416388196,0.404070303,1,1,0,0,0,0,0,0,0,0,0
9642,16,40,6,15,804,1,0.688134184,0.473528656,1737170,820051,5.690359454,0,2,0.051662916,0.021370394,1,1,0,0,0,0,0,0,0,0,0
9660,16,41,12,15,805,0,0.420213871,0.176579698,1737170,1672386,5.96870756,1,3,0.249646043,0.227115633,1,1,0,0,0,0,0,0,0,0,0
9740,16,48,8,15,812,0,1.947420154,3.792445255,1737170,402383,1.791759469,1,1,0.416388196,0.133252443,1,1,0,0,0,0,0,0,0,0,0
9780,16,51,12,15,815,1,1.140569716,1.300899276,1737170,1932720,6.042632834,0,1,0.249646043,0.382197769,1,1,0,0,0,0,0,0,0,0,0
9788,16,52,8,15,816,1,0.193291572,0.037361632,1737170,1222544,0,0,1,0.416388196,0.482926396,1,1,0,0,0,0,0,0,0,0,0
9850,16,57,10,15,821,1,0.409353086,0.167569949,1737170,2791682,12.24647535,0,2,0.043132276,0.015323958,1,1,0,0,0,0,0,0,0,0,0
9872,16,59,8,15,823,1,0.754578523,0.569388748,1737170,892635,3.931825633,0,0,0.416388196,0.428524982,1,1,0,0,0,0,0,0,0,0,0
9892,17,18,4,15,825,0,0.810628177,0.657118041,2122711,5999411,12.2498742,1,3,0.000104587,0.012489386,1,1,5,8.8,0,102,48.4,24.6,2167,5,0
9929,17,21,5,15,828,1,1.318565223,1.738614248,2122711,720756,6.327936784,0,0,0.475916105,0.045906978,1,1,0,0,0,0,0,0,0,0,0
9976,17,25,4,15,832,0,4.427472969,19.60251689,2122711,903467,0,1,2,0.000104587,0.055026981,1,1,2,36,0,249,204,130,6480,2,0
9979,17,25,7,15,832,0,4.427472969,19.60251689,2122711,903467,0,1,2,3.46E-05,0.073998258,1,1,2,36,0,249,204,130,6480,2,0
10000,17,27,4,15,834,1,0.097556797,0.009517329,2122711,1671898,11.64808553,0,2,0.000104587,0.022035671,1,1,0,0,0,0,0,0,0,0,0
10006,17,27,10,15,834,0,0.097556797,0.009517329,2122711,1671898,11.64808553,1,2,0.006178788,0.012885999,1,1,0,0,0,0,0,0,0,0,0
10012,17,28,4,15,835,0,0.614565803,0.377691126,2122711,1279132,11.30196984,1,2,0.000104587,0.044266215,1,1,2,0,0,50,23,14,2307,2,0
10024,17,29,4,15,836,0,1.67600538,2.808994033,2122711,1778129,12.21221872,1,2,0.000104587,0.047860197,1,1,2,16,0,136,71,45,3368,2,0
10051,17,31,7,15,838,0,0.750659234,0.563489286,2122711,1999994,12.43519032,1,3,3.46E-05,0.05624057,1,1,2,0,0,185,116,48,4545,2,0
10168,17,41,4,15,848,0,0.484695194,0.234929431,2122711,1672386,11.33907195,1,1,0.000104587,0.002670782,1,1,2,0,0,50,21,9,1529,2,0
10225,17,46,1,15,853,0,0.256771917,0.065931818,2122711,2361482,11.08708417,1,2,3.40E-05,0.000152376,1,1,0,0,0,0,0,0,0,0,0
10228,17,46,4,15,853,0,0.256771917,0.065931818,2122711,2361482,11.08708417,1,2,0.000104587,0.014148972,1,1,0,0,0,0,0,0,0,0,0
10303,17,52,7,15,859,0,0.078289516,0.006129248,2122711,1222544,11.89082066,1,1,3.46E-05,0.056113779,1,1,6,0,0,47.83333333,21,9,1529,6,0
10339,17,55,7,15,862,0,1.446640996,2.09277017,2122711,1072748,12.74368235,1,2,3.46E-05,0.015601396,1,1,4,8,0,160.5,93.5,46.5,3956.5,4,0
10340,17,55,8,15,862,0,1.446640996,2.09277017,2122711,1072748,12.74368235,1,2,0.517628698,0.244952631,1,1,2,0,0,185,116,48,4545,2,0
10397,17,60,5,15,867,0,1.545781591,2.389440729,2122711,975476,10.76570217,1,0,0.475916105,0.057943021,1,1,0,0,0,0,0,0,0,0,0
10434,18,21,6,15,870,1,0.552301136,0.305036545,5999411,720756,12.85119749,0,3,0.015183464,0.046914193,1,1,0,0,0,0,0,0,0,0,0
10450,18,22,10,15,871,1,1.381228888,1.907793241,5999411,18825633,13.66635256,0,7,0.024234553,0.057405747,1,1,0,0,0,0,0,0,0,0,0
10465,18,24,1,15,873,1,1.476762792,2.180828343,5999411,447211,5.541263545,0,1,0.702202599,0,1,0,0,0,0,0,0,0,0,0,0
10494,18,26,6,15,875,0,0.225488875,0.050845233,5999411,5484883,14.14371946,1,4,0.015183464,0.007817794,1,1,0,0,0,0,0,0,0,0,0
10507,18,27,7,15,876,1,0.76205434,0.580726818,5999411,1671898,12.01574714,0,2,0.012392847,0.192930064,1,1,0,0,0,0,0,0,0,0,0
10541,18,30,5,15,879,0,0.462152344,0.213584789,5999411,1984954,12.77972376,1,2,0.02033627,0.053190716,1,1,0,0,0,0,0,0,0,0,0
10546,18,30,10,15,879,1,0.462152344,0.213584789,5999411,1984954,12.77972376,0,2,0.024234553,0.068011803,1,1,0,0,0,0,0,0,0,0,0
10560,18,31,12,15,880,1,0.979122035,0.958679959,5999411,1999994,13.09409147,0,3,0.101061778,0.222121378,1,1,0,0,0,0,0,0,0,0,0
10584,18,33,12,15,882,1,0.429439591,0.184418363,5999411,1280666,12.04015973,0,4,0.101061778,0.000134835,1,1,0,0,0,0,0,0,0,0,0
10613,18,36,5,15,885,1,0.447827428,0.200549405,5999411,987535,13.10319483,0,3,0.02033627,0.082311781,1,1,0,0,0,0,0,0,0,0,0
10624,18,37,4,15,886,0,1.480067048,2.190598467,5999411,4162783,13.73570949,1,7,0.011642409,0.040615809,1,1,0,0,0,0,0,0,0,0,0
10625,18,37,5,15,886,0,1.480067048,2.190598467,5999411,4162783,13.73570949,1,7,0.02033627,0.052295671,1,1,0,0,0,0,0,0,0,0,0
10632,18,37,12,15,886,1,1.480067048,2.190598467,5999411,4162783,13.73570949,0,7,0.101061778,0.276723395,1,1,0,0,0,0,0,0,0,0,0
10654,18,39,10,15,888,0,0.175879781,0.030933697,5999411,1174737,12.65694124,1,2,0.024234553,0.057511146,1,1,0,0,0,0,0,0,0,0,0
10663,18,40,7,15,889,0,0.584029723,0.341090718,5999411,820051,11.49304923,1,1,0.012392847,0.083082464,1,1,0,0,0,0,0,0,0,0,0
10672,18,41,4,15,890,0,1.210317703,1.464868943,5999411,1672386,11.33378684,1,1,0.011642409,0.002670782,1,1,0,0,0,0,0,0,0,0,0
10676,18,41,8,15,890,0,1.210317703,1.464868943,5999411,1672386,11.33378684,1,1,0.100593062,0.471208422,1,1,0,0,0,0,0,0,0,0,0
10709,18,44,5,15,893,1,1.300364227,1.690947122,5999411,5880912,12.64465978,0,5,0.02033627,0.044410972,1,1,0,0,0,0,0,0,0,0,0
10721,18,45,5,15,894,1,0.8675053,0.752565445,5999411,4046571,13.35049447,0,4,0.02033627,0.028837312,1,1,0,0,0,0,0,0,0,0,0
10739,18,46,11,15,895,1,1.067047086,1.138589483,5999411,2361482,12.02966954,0,3,0.007814249,0.315727245,1,1,0,0,0,0,0,0,0,0,0
10746,18,47,6,15,896,0,1.059595352,1.122742311,5999411,998979,12.46782134,1,5,0.015183464,0.011901915,1,1,0,0,0,0,0,0,0,0,0
10788,18,50,12,15,899,1,1.165467611,1.358314751,5999411,2947222,13.01469799,0,4,0.101061778,0.362172281,1,1,0,0,0,0,0,0,0,0,0
10792,18,51,4,15,900,1,0.248036586,0.061522148,5999411,1932720,13.58916188,0,3,0.011642409,0.121743842,1,1,0,0,0,0,0,0,0,0,0
10832,18,54,8,15,903,0,2.160550157,4.667976983,5999411,,12.04502322,1,2,0.100593062,0.051771032,1,1,0,0,0,0,0,0,0,0,0
10856,18,56,8,15,905,1,1.422677745,2.024011965,5999411,2050618,12.06310833,0,4,0.100593062,0.118292192,1,1,0,0,0,0,0,0,0,0,0
10858,18,56,10,15,905,1,1.422677745,2.024011965,5999411,2050618,12.06310833,0,4,0.024234553,0.091943723,1,1,0,0,0,0,0,0,0,0,0
10876,18,58,4,15,907,1,0.928005443,0.861194102,5999411,2684639,12.7419869,0,2,0.011642409,0.067461411,1,1,0,0,0,0,0,0,0,0,0
10901,18,60,5,15,909,0,0.811563041,0.658634569,5999411,975476,12.38490061,1,1,0.02033627,0.057943021,1,1,0,0,0,0,0,0,0,0,0
10902,18,60,6,15,909,1,0.811563041,0.658634569,5999411,975476,12.38490061,0,1,0.015183464,0.017651157,1,1,0,0,0,0,0,0,0,0,0
10908,18,60,12,15,909,1,0.811563041,0.658634569,5999411,975476,12.38490061,0,1,0.101061778,0.333081631,1,1,0,0,0,0,0,0,0,0,0
10933,19,22,1,15,912,0,1.622737502,2.633277002,2399620,18825633,13.35952817,1,8,0.043860338,0.157780482,1,1,0,0,0,0,0,0,0,0,0
10938,19,22,6,15,912,0,1.622737502,2.633277002,2399620,18825633,13.35952817,1,8,0.011754236,0.014570107,1,1,0,0,0,0,0,0,0,0,0
10958,19,24,2,15,914,1,0.833149124,0.694137462,2399620,447211,11.48087737,0,4,0.01397332,0.134053389,1,1,0,0,0,0,0,0,0,0,0
10993,19,27,1,15,917,1,0.986986084,0.97414153,2399620,1671898,11.84709505,0,4,0.043860338,0.079051376,1,1,0,0,0,0,0,0,0,0,0
10999,19,27,7,15,917,1,0.986986084,0.97414153,2399620,1671898,11.84709505,0,4,0.021411181,0.192930064,1,1,0,0,0,0,0,0,0,0,0
11004,19,27,12,15,917,0,0.986986084,0.97414153,2399620,1671898,11.84709505,1,4,0.047300372,0.137295662,1,1,0,0,0,0,0,0,0,0,0
11014,19,28,10,15,918,0,1.451968264,2.10821184,2399620,1279132,6.72982407,1,3,0.470940607,0.000178113,1,1,0,0,0,0,0,0,0,0,0
11016,19,28,12,15,918,0,1.451968264,2.10821184,2399620,1279132,6.72982407,1,3,0.047300372,0.251350905,1,1,0,0,0,0,0,0,0,0,0
11023,19,29,7,15,919,1,0.615893897,0.379325292,2399620,1778129,13.13162238,0,5,0.021411181,0.034272058,1,1,0,0,0,0,0,0,0,0,0
11029,19,30,1,15,920,0,0.541697396,0.293436069,2399620,1984954,12.75233105,1,5,0.043860338,0.099076085,1,1,0,0,0,0,0,0,0,0,0
11033,19,30,5,15,920,0,0.541697396,0.293436069,2399620,1984954,12.75233105,1,5,0.028393781,0.053190716,1,1,0,0,0,0,0,0,0,0,0
11042,19,31,2,15,921,1,1.546410495,2.391385419,2399620,1999994,12.22509556,0,5,0.01397332,0.006885843,1,1,0,0,0,0,0,0,0,0,0
11077,19,34,1,15,924,1,0.906312482,0.821402316,2399620,1540301,11.51751492,0,4,0.043860338,0.002100293,1,1,0,0,0,0,0,0,0,0,0
11081,19,34,5,15,924,0,0.906312482,0.821402316,2399620,1540301,11.51751492,1,4,0.028393781,0.006668403,1,1,0,0,0,0,0,0,0,0,0
11113,19,37,1,15,927,0,0.968486902,0.937966879,2399620,4162783,13.82262817,1,6,0.043860338,0.102074936,1,1,0,0,0,0,0,0,0,0,0
11116,19,37,4,15,927,1,0.968486902,0.937966879,2399620,4162783,13.82262817,0,6,0.026643363,0.040615809,1,1,0,0,0,0,0,0,0,0,0
11119,19,37,7,15,927,1,0.968486902,0.937966879,2399620,4162783,13.82262817,0,6,0.021411181,0.03263267,1,1,0,0,0,0,0,0,0,0,0
11124,19,37,12,15,927,0,0.968486902,0.937966879,2399620,4162783,13.82262817,1,6,0.047300372,0.276723395,1,1,0,0,0,0,0,0,0,0,0
11141,19,39,5,15,929,0,0.498813341,0.248814749,2399620,1174737,11.71721234,1,4,0.028393781,0.03322525,1,1,0,0,0,0,0,0,0,0,0
11213,19,45,5,15,935,0,0.589843394,0.34791523,2399620,4046571,13.25493431,1,6,0.028393781,0.028837312,1,1,0,0,0,0,0,0,0,0,0
11215,19,45,7,15,935,1,0.589843394,0.34791523,2399620,4046571,13.25493431,0,6,0.021411181,0.025862092,1,1,0,0,0,0,0,0,0,0,0
11224,19,46,4,15,936,1,1.299825838,1.689547209,2399620,2361482,11.66483936,0,3,0.026643363,0.014148972,1,1,0,0,0,0,0,0,0,0,0
11225,19,46,5,15,936,1,1.299825838,1.689547209,2399620,2361482,11.66483936,0,3,0.028393781,0.044275427,1,1,0,0,0,0,0,0,0,0,0
11240,19,47,8,15,937,1,1.444653102,2.087022584,2399620,998979,7.153051635,0,4,0.311901067,0.363522646,1,1,0,0,0,0,0,0,0,0,0
11245,19,48,1,15,938,0,0.793203535,0.629171848,2399620,402383,11.88721633,1,3,0.043860338,0.08425099,1,1,0,0,0,0,0,0,0,0,0
11275,19,50,7,15,940,0,0.833175581,0.69418155,2399620,2947222,12.75692731,1,3,0.021411181,0.032558329,1,1,0,0,0,0,0,0,0,0,0
11284,19,51,4,15,941,0,0.79422916,0.630799959,2399620,1932720,11.37460548,1,4,0.026643363,0.121743842,1,1,0,0,0,0,0,0,0,0,0
11300,19,52,8,15,942,1,1.035020893,1.071268248,2399620,1222544,6.579251212,0,1,0.311901067,0.482926396,1,1,0,0,0,0,0,0,0,0,0
11308,19,53,4,15,943,1,1.018699086,1.037747829,2399620,3259945,13.16079917,0,7,0.026643363,0.054898199,1,1,0,0,0,0,0,0,0,0,0
11332,19,55,4,15,945,0,0.381137121,0.145265505,2399620,1072748,13.0146668,1,4,0.026643363,0.01184939,1,1,5,12,0,138,76,37,3109,5,0
11377,19,59,1,15,949,1,0.546608884,0.298781272,2399620,892635,11.25613464,0,3,0.043860338,0.153626209,1,1,0,0,0,0,0,0,0,0,0
11418,20,22,6,15,952,0,0.480836267,0.231203516,4484542,18825633,13.55417566,1,5,0.019492221,0.014570107,1,1,0,0,0,0,0,0,0,0,0
11422,20,22,10,15,952,0,0.480836267,0.231203516,4484542,18825633,13.55417566,1,5,0.019608106,0.057405747,1,1,0,0,0,0,0,0,0,0,0
11465,20,26,5,15,956,1,1.099319483,1.208503327,4484542,5484883,12.69076474,0,3,0.016048291,0.013946756,1,1,0,0,0,0,0,0,0,0,2
11484,20,27,12,15,957,1,0.251497438,0.063250961,4484542,1671898,12.04319483,0,3,0.039992949,0.137295662,1,1,0,0,0,0,0,0,0,0,0
11532,20,31,12,15,961,1,0.963517253,0.928365497,4484542,1999994,13.04828187,0,5,0.039992949,0.222121378,1,1,0,0,0,0,0,0,0,0,0
11537,20,32,5,15,962,0,0.239945648,0.057573914,4484542,9398855,13.74748971,1,7,0.016048291,0.014403358,1,1,2,0,0,110,54,29,2067,2,0
11538,20,32,6,15,962,1,0.239945648,0.057573914,4484542,9398855,13.74748971,0,7,0.019492221,0.012389433,1,1,0,0,0,0,0,0,0,0,0
11566,20,34,10,15,964,1,0.250650395,0.062825621,4484542,1540301,12.10634623,0,1,0.019608106,0.001517327,1,1,0,0,0,0,0,0,0,0,0
11602,20,37,10,15,967,0,2.103000689,4.422611897,4484542,4162783,12.53299947,1,4,0.019608106,0.252646318,1,1,0,0,0,0,0,0,0,0,0
11621,20,39,5,15,969,0,0.920377863,0.84709541,4484542,1174737,8.340217321,1,2,0.016048291,0.03322525,1,1,2,0,0,50,23,14,2307,2,0
11628,20,39,12,15,969,1,0.920377863,0.84709541,4484542,1174737,8.340217321,0,2,0.039992949,0.300095801,1,1,0,0,0,0,0,0,0,0,0
11640,20,40,12,15,970,0,0.667019534,0.444915059,4484542,820051,8.923724398,1,4,0.039992949,0.250392465,1,1,0,0,0,0,0,0,0,0,0
11657,20,42,5,15,972,0,1.10041253,1.210907735,4484542,1265707,11.60540437,1,2,0.016048291,0.277984843,1,1,2,16,0,108,76.5,33,3819.5,2,0
